event_id,event_type,event_tags,event_timestamp_local,event_title,event_status
AwAAAZTSW4nQjAl5ewAAABhBWlRTVzR5aEFBQS1GY0thUGktVHJmNEgAAAAkMDE5NGQyOGMtNTIxOC00ODIyLTg2NzUtZWZhNWVmMzZkYzFmAABJnw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-05 03:06:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTSJJtQBw9udwAAABhBWlRTSkp5NUFBQXhsV3dqRlBIa3g4VksAAAAkMDE5NGQyOGMtNTIxOC00ODIyLTg2NzUtZWZhNWVmMzZkYzFmAABJbw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-05 02:06:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTR7ajodvlXlwAAABhBWlRSN2ExWkFBQWlOeTlYZ3BkWG91aFAAAAAkMDE5NGQyOGMtNTIxOC00ODIyLTg2NzUtZWZhNWVmMzZkYzFmAABJSw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-05 01:06:41,[Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTRt5kQUXEuzQAAABhBWlRSdDUwdEFBQlY4dGwzVVhoN3RueXgAAAAkMDE5NGQyOGMtNTIxOC00ODIyLTg2NzUtZWZhNWVmMzZkYzFmAABN4w,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-05 00:07:38,[P1] [Triggered] Host Uptime Monitor:TRMS - FIN,error
AwAAAZTRtwSgVlaHegAAABhBWlRSdHdoRkFBQWtDam04TkNfSVk3VTMAAAAkMDE5NGQyOGMtNTIxOC00ODIyLTg2NzUtZWZhNWVmMzZkYzFmAABN4g,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-05 00:07:00,[Triggered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTRfyvAVsDvHwAAABhBWlRSZnk2QUFBREl6cF93OXVwOXA5YVoAAAAkMDE5NGQxYjAtNjE2OC00MTljLTg2ZTAtMTYxNjY0N2YxMmUxAABIzw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-0.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows, winserv:mam",2025-02-04 23:06:00,[Recovered on {host:wpwvd-trms-0.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTRfnBAxRF4BgAAABhBWlRSZm8tQUFBQkQ2TVNsVm1WNHdoLVIAAAAkMDE5NGQxYjAtNjE2OC00MTljLTg2ZTAtMTYxNjY0N2YxMmUxAAAAEA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:datadog, system:trms, team:windows, winserv:mam",2025-02-04 23:05:12,Datadog agent (v. 7.59.0) started on wpwvd-trms-0.adb.local,info
AwAAAZTRfkFgA9rJggAAABhBWlRSZmtRQkFBREgtTHZTT0dqUk5tak0AAAAkMDE5NGQxYjAtNjE2OC00MTljLTg2ZTAtMTYxNjY0N2YxMmUxAABIzg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-0.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows, winserv:mam",2025-02-04 23:05:00,[Triggered on {host:wpwvd-trms-0.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTRGca4NYAbywAAABhBWlRSR2NqS0FBQ0U5NGJpLVpHdzBpZzkAAAAkMDE5NGQxYjAtNjE2OC00MTljLTg2ZTAtMTYxNjY0N2YxMmUxAABJFQ,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-04 21:15:15,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZTRFaQgjsyUcAAAABhBWlRSRmFqYkFBQzhDUmtlVEVKenlJbHcAAAAkMDE5NGQxYjAtNjE2OC00MTljLTg2ZTAtMTYxNjY0N2YxMmUxAABJEg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-04 21:10:44,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZTP2XLQeQ70jAAAABhBWlRQMlhadEFBQmRTX0xES1RPMkNjTW4AAAAkMDE5NGNmZjktMWM0OC00ZmNlLTlkYjctNTg3MDMzNTBhY2Q1AABGCA,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-04 15:25:22,[Recovered] Test on trms-ui-dev.adb.org via WPAD1 - Network,success
AwAAAZTP1VQgdzXcSwAAABhBWlRQMVZmTEFBQndzajN3NlhveU81cTUAAAAkMDE5NGNmZjktMWM0OC00ZmNlLTlkYjctNTg3MDMzNTBhY2Q1AABGBg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-04 15:20:52,[Triggered] Test on trms-ui-dev.adb.org via WPAD1 - Network,error
AwAAAZTO6gnAKX0ebgAAABhBWlRPNmd0X0FBQlgydDNLZGxQdHdaN2cAAAAkMDE5NGNmMWQtNTY5MC00YzdjLTgzMWYtMWJiMmQzNTQ0YzhlAAA5SQ,event,"env:dev, location:azure, monitor, service:_trms, source:alert, team:fin",2025-02-04 11:03:52,[P2] [Recovered] [TRMS Azure AppService API] Log Error Monitor - FIN,success
AwAAAZTO5XH4o5zHNgAAABhBWlRPNVhXdEFBQTFXUHBDOXpqNFgyWm0AAAAkMDE5NGNmMWQtNTY5MC00YzdjLTgzMWYtMWJiMmQzNTQ0YzhlAAA5RQ,event,"env:dev, location:azure, monitor, service:_trms, source:alert, team:fin",2025-02-04 10:58:51,[P2] [Triggered] [TRMS Azure AppService API] Log Error Monitor - FIN,error
AwAAAZTO5IuAQnXQggAAABhBWlRPNUktdEFBREtDek5VRGtyajBIdEQAAAAkMDE5NGNmMWQtNTY5MC00YzdjLTgzMWYtMWJiMmQzNTQ0YzhlAAA5Qw,event,"env:dev, location:azure, monitor, service:_trms, source:alert, team:fin",2025-02-04 10:57:52,[P2] [Warn] [TRMS Azure AppService API] Log Error Monitor - FIN,warning
AwAAAZTO37kgTkxA9gAAABhBWlRPMzcxOEFBQjZtWVU1QVoyWjkteXIAAAAkMDE5NGNmMWQtNTY5MC00YzdjLTgzMWYtMWJiMmQzNTQ0YzhlAAA8wQ,event,"env:dev, integration:azure, integration:azure_app_services, monitor, name:as-trms-ui-dev-sea, service:_trms, source:alert, team:",2025-02-04 10:52:36,[Recovered] [TRMS SIT UI Azure App Service] Response Time Monitor - FIN,success
AwAAAZTO1pFgcbHHNgAAABhBWlRPMXBQV0FBQy1nS20yY21MeDdzSXgAAAAkMDE5NGNmMWQtNTY5MC00YzdjLTgzMWYtMWJiMmQzNTQ0YzhlAAA8sg,event,"env:dev, integration:azure, integration:azure_app_services, monitor, name:as-trms-ui-dev-sea, service:_trms, source:alert, team:",2025-02-04 10:42:36,[Warn] [TRMS SIT UI Azure App Service] Response Time Monitor - FIN,warning
AwAAAZTODxMQazBSngAAABhBWlRPRHhTZEFBQkJLNzNXdEpCM3FNYWUAAAAkMDE5NGNlNDEtYjAxOC00OWRjLWJjMzQtMDNjMWQ0N2ZjMjAwAAA0Jg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-04 07:04:42,[Recovered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,success
AwAAAZTODm8AhKQGIAAAABhBWlRPRG5JQUFBQ0RKRDZYdmJLbjZiMU8AAAAkMDE5NGNlNDEtYjAxOC00OWRjLWJjMzQtMDNjMWQ0N2ZjMjAwAAA6bw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-04 07:04:00,[Recovered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTODhkQfFacsgAAABhBWlRPRGg0ckFBQ1QxTlV5RUwyZ2ZzSk4AAAAkMDE5NGNlNDEtYjAxOC00OWRjLWJjMzQtMDNjMWQ0N2ZjMjAwAAA6bQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-04 07:03:38,[P1] [Recovered] Host Uptime Monitor:TRMS - FIN,success
AwAAAZTODfXofMycsgAAABhBWlRPRGhVb0FBQ1JjMDRTa3NWN09HaEsAAAAkMDE5NGNlNDEtYjAxOC00OWRjLWJjMzQtMDNjMWQ0N2ZjMjAwAAAAHg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:datadog, system:trms, team:windows",2025-02-04 07:03:29,Datadog agent (v. 7.59.0) started on wpwvd-trms-1.adb.local,info
AwAAAZTN2flQmVNFVQAAABhBWlROMmZ6bkFBQk54M3lTOTFtajA3Y0cAAAAkMDE5NGNlNDEtYjAxOC00OWRjLWJjMzQtMDNjMWQ0N2ZjMjAwAAAz9g,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-04 06:06:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTNowrQVbXjrwAAABhBWlROb3cwUUFBRHVSSHFSdDJyMkpWR3AAAAAkMDE5NGNlNDEtYjAxOC00OWRjLWJjMzQtMDNjMWQ0N2ZjMjAwAAAzzg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-04 05:06:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTNbBxQYgQHQAAAABhBWlROYkI0SEFBQXVaOWV3cVlka1Utb2kAAAAkMDE5NGNlNDEtYjAxOC00OWRjLWJjMzQtMDNjMWQ0N2ZjMjAwAAAzqg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-04 04:06:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTNNSno3hahcwAAABhBWlROTlN6ZEFBQThIT01QUzhKTmE2SzAAAAAkMDE5NGNkNjUtZWE2MC00YmU3LWE0OGUtYmZjMWZjYzM4NDA2AAA3rw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-04 03:06:41,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTM_jtoW42JHAAAABhBWlRNX2o3R0FBQ2VGSFI3V3A5d0tpTTgAAAAkMDE5NGNkNjUtZWE2MC00YmU3LWE0OGUtYmZjMWZjYzM4NDA2AAA3kg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-04 02:06:41,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTMx1DQ3NMafwAAABhBWlRNeDFMcUFBQ25EeHpfTmcxYnYwZVgAAAAkMDE5NGNkNjUtZWE2MC00YmU3LWE0OGUtYmZjMWZjYzM4NDA2AAA3eA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-04 01:06:42,[Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTMkT0QHgyVcAAAABhBWlRNa1VHYUFBQndpWmd4ZF9ZSWJkZzIAAAAkMDE5NGNkNjUtZWE2MC00YmU3LWE0OGUtYmZjMWZjYzM4NDA2AAA9Tw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-04 00:07:38,[P1] [Triggered] Host Uptime Monitor:TRMS - FIN,error
AwAAAZTMkKig2qUNkAAAABhBWlRNa0t3SUFBRE9ORHM0amJtZl9CeU0AAAAkMDE5NGNkNjUtZWE2MC00YmU3LWE0OGUtYmZjMWZjYzM4NDA2AAA9TQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-04 00:07:00,[Triggered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTMWM_AQnwQBQAAABhBWlRNV05MZUFBQk1mbnYwaFRrVVZFQTcAAAAkMDE5NGNjOGEtMzQ0OC00ZmQxLWFiZGItYjdkZDAzYzBlMDk5AABB-A,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-0.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows, winserv:mam",2025-02-03 23:06:00,[Recovered on {host:wpwvd-trms-0.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTMV-0wpxg-LgAAABhBWlRNV0FpSUFBQTZ3WFBxLURQcjRKQTkAAAAkMDE5NGNjOGEtMzQ0OC00ZmQxLWFiZGItYjdkZDAzYzBlMDk5AAAAug,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:datadog, system:trms, team:windows, winserv:mam",2025-02-03 23:05:02,Datadog agent (v. 7.59.0) started on wpwvd-trms-0.adb.local,info
AwAAAZTMV-VgCiSxKQAAABhBWlRNVi1qYUFBQUlnRERPZ1dncHBnUVIAAAAkMDE5NGNjOGEtMzQ0OC00ZmQxLWFiZGItYjdkZDAzYzBlMDk5AABB9w,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-0.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows, winserv:mam",2025-02-03 23:05:00,[Triggered on {host:wpwvd-trms-0.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTKQIqYa3znNQAAABhBWlRLUUkzb0FBQmdpZWk3Um9ESDJZMDcAAAAkMDE5NGNhZDItYzQzMC00ZWMzLWJiMDQtYmZhZDQ5ZjhiMTg3AABKjw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 13:20:15,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZTKPGgAv9UVJAAAABhBWlRLUEd6YkFBQVVuZGZraUNiN1NzX1kAAAAkMDE5NGNhZDItYzQzMC00ZWMzLWJiMDQtYmZhZDQ5ZjhiMTg3AABKgw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 13:15:44,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZTKIJ64LQq8nAAAABhBWlRLSUtGekFBQzJvVDJkUGVtcDVvbjkAAAAkMDE5NGNhZDItYzQzMC00ZWMzLWJiMDQtYmZhZDQ5ZjhiMTg3AABKZw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 12:45:23,[Recovered] Test on trms-ui-dev.adb.org via WPAD1 - Network,success
AwAAAZTKIHuQGnfUpAAAABhBWlRLSUg4bEFBQUhETEVnSUtobWNucTAAAAAkMDE5NGNhZDItYzQzMC00ZWMzLWJiMDQtYmZhZDQ5ZjhiMTg3AABKZg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 12:45:14,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZTKHHwg4b917wAAABhBWlRLSElBS0FBQ1BfMk5SYm95b2xzNWsAAAAkMDE5NGNhZDItYzQzMC00ZWMzLWJiMDQtYmZhZDQ5ZjhiMTg3AABKXA,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 12:40:52,[Triggered] Test on trms-ui-dev.adb.org via WPAD1 - Network,error
AwAAAZTKG-uYRVs_XAAAABhBWlRLRy0xY0FBQUZzbG5TUGJrbjMtWTMAAAAkMDE5NGNhZDItYzQzMC00ZWMzLWJiMDQtYmZhZDQ5ZjhiMTg3AABKWw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 12:40:15,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZTKDktQA33CpgAAABhBWlRLRGs5V0FBREpYV2lKMGZfdDB0YUkAAAAkMDE5NGNhZDItYzQzMC00ZWMzLWJiMDQtYmZhZDQ5ZjhiMTg3AABKQg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 12:25:22,[Recovered] Test on trms-ui-dev.adb.org via WPAD1 - Network,success
AwAAAZTKCbdwGmIBLAAAABhBWlRLQ2J2cEFBQmdfTmR1NFp5VEliRHcAAAAkMDE5NGNhZDItYzQzMC00ZWMzLWJiMDQtYmZhZDQ5ZjhiMTg3AABKPg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 12:20:22,[Triggered] Test on trms-ui-dev.adb.org via WPAD1 - Network,error
AwAAAZTJ4GVQHcvNogAAABhBWlRKNEdtSUFBRDZLa08yc0tGWDBkOTUAAAAkMDE5NGM5ZjctMDI2MC00NmE5LWE5YzQtNGFkMTg0ZDgxYTVjAABDMQ,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 11:35:14,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZTJ29VYgKnArAAAABhBWlRKMjllbUFBREl6d0s0QTdBWDNKejcAAAAkMDE5NGM5ZjctMDI2MC00NmE5LWE5YzQtNGFkMTg0ZDgxYTVjAABDLA,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-03 11:30:15,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
